Year,Month,UniqueID,Discipline,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,DisciplineOther,Status,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,StatusOther,OS,CurrentProgramming,CurrentDatabases,CurrentVersionControl,CurrentShell,CurrentSatisfaction,WhyAttending,Column27,Column28,Column29,WhyAttendingOther,Exposure,Column31,Column32,Column33,Column34,Column35,ExposureOther,ProgrammingLanguageCovered,RawData,WriteScript,SearchOnline,OvercomeProblem,ProgrammingSoftware,AnalysesEasier,HopeToLearn,Country,Gender,GenderOther,Race,Column43,Column44,Column45,Column46,Column47,Column48,RaceOther
2017,08,1faash,Agricultural or Environmental Sciences,,,,,,,,,,,,,,Undergraduate Student,,,,,,,,,,Apple/Mac OS,,,,,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,,,,,,My friend/colleague told me about it,,R,Agree,Neutral,Agree,Agree,Disagree,Strongly agree,I hope to be able to properly import data and manipulate it in R. ,,,,,,,,,,,
2017,08,0dafra,,,,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,Apple/Mac OS,,,,,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,R,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,,
2017,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,08,2sobal,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,,,,,,,Graduate Student,,,,,Research Staff,,,,Not sure,,,,,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,As a requirement for my program/current position,,,,,,My advisor/supervisor told me about it,,,I don't know/I don't remember,Agree,Agree,Strongly agree,Disagree,Disagree,Agree,"a better alternative to excel, and sorting, filtering, hiding columns, copy/paste for handling large data sets. Also would like to be more comfortable in programming languages, as re-introduction to stats in R, and first intro to Python.",,,,,,,,,,,
2017,08,2hucap,,Bioinformatics/Genomics,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Apple/Mac OS,,,,,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,,,,,My advisor/supervisor told me about it,,,R,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,More reproducibility tools!,,,,,,,,,,,
2017,08,0tobea,,,,,,,,,,,,,,evolutionary biology,,Graduate Student,,,,,,,,,Apple/Mac OS,,,,,Very unsatisfied,To learn skills that I can apply to my current work,,,,,Received an email about the workshop,,,,,,,R,Strongly agree,Strongly disagree,Neutral,Agree,Neutral,Strongly agree,"I need to actually learn what the code means. I just google everything I need when I need it, without fully understanding what each part of the functions do",,,,,,,,,,,
2017,08,3necol,,Bioinformatics/Genomics,,,,,,,,Life Sciences,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,UNIX/Linux,,,,,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,Python,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,automation,,,,,,,,,,,
2017,08,2indun,,,,,,,Engineering,,,,,Physical Sciences,,,,Graduate Student,,,,,,,,,Apple/Mac OS,,,,,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,R,Strongly disagree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,,,
2017,08,2dfflo,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Apple/Mac OS,,,,,Very unsatisfied,To learn skills that I can apply to my current work,,,,,Received an email about the workshop,,,,,,,R,Agree,Strongly disagree,Strongly agree,Neutral,Neutral,Neutral,"be familiarized with R, receive the necessary tools to keep myself  forward with the plataform",,,,,,,,,,,
2017,08,2picen,,,,,,,,,,,Mathematics or Statistics,,Social Sciences,,,Graduate Student,,,,,,,,,Windows,,,,,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,R,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,I hope to learn a less haphazard way to work with data than what I'm currently doing.  ,,,,,,,,,,,
2017,08,1salag,,Bioinformatics/Genomics,,,Computer Science,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Apple/Mac OS,,,,,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,R,Strongly agree,Agree,Agree,Agree,Neutral,Strongly agree,"I hope to identify my weaknesses in programming and strengthen them. I also hope to learn about all the different types of data visualization and perhaps test a sample from my own data as a start.     As a side, the programming questions were really difficult to understand (very strange phrasing). ",,,,,,,,,,,
2017,08,1grpop,,,,,,,,,,,,,,Theoretical Chemistry,,Graduate Student,,,,,,,,,Apple/Mac OS,,,,,Neutral,,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,R,Strongly agree,Agree,Agree,Agree,Strongly disagree,Neutral,,,,,,,,,,,,
2017,08,2seque,,,,,,,,,,,,,,Cognitive Science,,Graduate Student,,,,,,,,,Apple/Mac OS,,,,,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,R,Agree,Strongly disagree,Strongly agree,Agree,Disagree,Strongly agree,,,,,,,,,,,,
2017,08,1bebro,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Windows,,,,,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,R,Strongly agree,Agree,Agree,Agree,Agree,Agree,More skills in R and data management,,,,,,,,,,,
2017,08,2spiro,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Windows,,,,,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,R,Strongly agree,Agree,Agree,Agree,Neutral,Agree,,,,,,,,,,,,
2017,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,08,2elbet,,Bioinformatics/Genomics,,,,,,,,Life Sciences,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,Apple/Mac OS,,,,,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,,,,,My advisor/supervisor told me about it,,,R,Agree,Neutral,Neutral,Agree,Disagree,Strongly agree,Efficiency  ,,,,,,,,,,,
2017,08,2buuni,,Bioinformatics/Genomics,,,,,,,,,,,,,,,,,,,Research Staff,,,,Windows,,,,,Neutral,To learn skills that I can apply to my current work,,,,,,,,,My advisor/supervisor told me about it,,,R,Strongly agree,Disagree,Agree,Neutral,Disagree,Neutral,,,,,,,,,,,,
2017,08,3arthi,,,,,,,,,,Life Sciences,,,,Natural sciences,,Graduate Student,,,,,,,,,Windows,,,,,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,,,,,,My friend/colleague told me about it,,R,Strongly agree,Strongly disagree,Agree,Neutral,Neutral,Strongly agree,Hope to be more comfortable using r and get a better understanding of the online lessons. Since I have started the lessons online on my own.,,,,,,,,,,,
2017,08,2se92n,Agricultural or Environmental Sciences,,,,,,,,,,Mathematics or Statistics,,,planning and GIS,,Graduate Student,,,,,Research Staff,,,,Windows,,,,,Satisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,R,Strongly agree,Agree,Agree,Agree,,Strongly agree,,,,,,,,,,,,
2017,08,0jalan,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,,,,,,,,,Faculty,,,,,,,Windows,,,,,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,R,Strongly agree,Disagree,Neutral,Disagree,Strongly disagree,Agree,Another way to think about data,,,,,,,,,,,
2017,08,1danor,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Apple/Mac OS,,,,,Very unsatisfied,To learn skills that I can apply to my current work,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,My friend/colleague told me about it,,R,Strongly agree,Disagree,Agree,Disagree,Strongly disagree,Agree,,,,,,,,,,,,
2017,08,1orhun,,,,,,,,,,,Mathematics or Statistics,,Social Sciences,,Undergraduate Student,,,,,,,,,,Windows,,,,,Unsatisfied,,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,,,Twitter or other social media,,,,,R,Agree,Strongly disagree,Neutral,Disagree,Strongly disagree,Agree,I hope to learn the basics of 'R' as well as ways to practice the language ,,,,,,,,,,,
2017,08,1hamax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
2017,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,08,2we13t,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Windows,,,,,Not applicable,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,As a requirement for my program/current position,,Received an email about the workshop,,,,,,,R,Agree,Disagree,Agree,Neutral,Disagree,Neutral,,,,,,,,,,,,
2017,08,1nibas,Agricultural or Environmental Sciences,,,,,,Engineering,,,,Mathematics or Statistics,,Social Sciences,,,,,,,,Research Staff,,,,Windows,,,,,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,R,Agree,Agree,Agree,Agree,Agree,Neutral,learning new things,,,,,,,,,,,
2017,08,5ztatf,,,,,,,,,,,,,,Education and Gender ,,,,Faculty,,,Research Staff,,,,Windows,,,,,Not applicable,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Disagree,I hope to acquire basic skills to carpet data  for my research ,,,,,,,,,,,
2017,08,4tgadi,,,,,,,,,,,,,Social Sciences,,,,,,,,Research Staff,,,,Windows,,,,,Not sure,To learn skills that I can apply to my current work,,,,,,,,,,My friend/colleague told me about it,,I don't know/I don't remember,Agree,Neutral,Neutral,Neutral,Agree,Neutral,May I get any additional knowledge of my job to easy,,,,,,,,,,,
2017,10,2prkwa,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,,,,,,,Retired/Not Employed,,Windows,,,,,Very unsatisfied,To learn skills that I can apply to my current work,,,,,Received an email about the workshop,,,,,,,R,,,,,,,,,,,,,,,,,,
2017,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,08,3lafif,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,Apple/Mac OS,,,,,Satisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,,,R,Strongly agree,Agree,Agree,Disagree,Agree,Strongly agree,,,,,,,,,,,,
2017,08,1cogai,,Bioinformatics/Genomics,Biomedical/Health Sciences,,Computer Science,,Engineering,,,,Mathematics or Statistics,Physical Sciences,,,,,Postdoctoral Researcher,,,,,,,,Apple/Mac OS,,,,,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,As a requirement for my program/current position,,,,,,My advisor/supervisor told me about it,,,R,,,,,,,,,,,,,,,,,,
2017,08,0cd390,,,,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,Windows,,,,,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,R,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,how to use R,,,,,,,,,,,
2017,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,08,3casou,Agricultural or Environmental Sciences,,,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,Visiting Research Scholar,Windows,,,,,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,R,Agree,Neutral,Strongly agree,Agree,Neutral,,,,,,,,,,,,,
2017,08,0blten,,,,,,,,,,,,,Social Sciences,Special Education,,Graduate Student,,,,,,,,,Apple/Mac OS,,,,,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,,,,,My advisor/supervisor told me about it,,,R,Strongly agree,Neutral,Agree,Neutral,Neutral,Strongly agree,I hope to gain more confidence and fluency in basic uses of R and to be better able to troubleshoot on my own.,,,,,,,,,,,
2017,08,4apbas,,,,,Computer Science,,,,,,Mathematics or Statistics,,Social Sciences,,Undergraduate Student,,,,,,Research Staff,,,,Windows,,,,,Very unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,,,,,My advisor/supervisor told me about it,,,R,Agree,Strongly disagree,Agree,Agree,Disagree,Agree,,,,,,,,,,,,
2017,08,0FAARC,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,Mathematics or Statistics,,Social Sciences,,,Graduate Student,,,,,,,,,Windows,,,,,Very unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,,,,,,My friend/colleague told me about it,,R,Strongly agree,Agree,Agree,Neutral,Disagree,Agree,,,,,,,,,,,,
2017,08,4godir,,,,Business/Economics,,,,,,,,,,,,,,Faculty,,,,,,,Windows,,,,,Unsatisfied,To learn skills that I can apply to my current work,,,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,Agree,Neutral,Agree,Neutral,Disagree,Neutral,Data management and analysis,,,,,,,,,,,
2017,08,5adlid,,,,,,,,Humanities,,,,,Social Sciences,,,,,,,,,,Retired/Not Employed,Project Officer,Windows,,,,,Very unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,,,,,,,Invitation from one of the organizers.,R,Strongly agree,Strongly disagree,Neutral,,Disagree,Neutral,,,,,,,,,,,,
2017,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,08,1seshe,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Apple/Mac OS,,,,,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,As a requirement for my program/current position,,,,,,My advisor/supervisor told me about it,,,R,Strongly agree,Disagree,Neutral,Neutral,Neutral,Agree,,,,,,,,,,,,
2017,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,08,3etywh,,,,,,,,,,,,,,Education,,,,,,Government Employee,,,,,Windows,,,,,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,Strongly agree,Agree,Agree,Disagree,Disagree,Strongly agree,having skill to manage programing languge properly,,,,,,,,,,,
2017,08,1memek,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Windows,,,,,Neutral,To learn skills that I can apply to my current work,,,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,Agree,Agree,Disagree,Strongly agree,Disagree,Strongly agree,to learn the programming languages,,,,,,,,,,,
