End Date,NewDate,When are you taking this survey?,Will this be your first time attending a Data Carpentry workshop (as a learner)?,Which of the following describes your current status?,Column2,Are you age 18 or above?,"Your department or division (e.g. Microbiology and Molecular Genetics, Environmental Engineering, Sociology, etc):",Your research discipline,Column3,"In three sentences or less, please describe your current field of work or research question.",What operating system is on the computer you are bringing to the workshop?,"Will you be attending the workshop with colleagues, friends, or classmates?","How often to you currently use programming languages (R, Python, etc.) or databases (Access, SQL, etc.)?",What tools do you frequently use to manage and/or analyze data? Check all that apply.,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Do you currently have a dataset that you would like to analyze?,Please enter your level of satisfaction with your current:,Column14,Please rate your level of agreement with the following statements:,Column15,Column16,Column17,Please share what you most hope to learn from attending this workshop.,Does this workshop take place in the United States?,Your age,Your gender,Column18,Race/Ethnicity,Column19
3/3/16 1:17,2016-03,I am taking this survey before coming to the workshop,Yes,Undergraduate student,,,Integrated Biology,"Life science (biology, genetics)",,Work for the UCMP under Erica Clites.  Help with whatever needed of me.,Apple OS,Not sure,Less than once a year,,Excel or other spreadsheet program,,,,,,,,,,I do not have data yet.,Neutral,Neutral,Strongly agree,Agree,Agree,Neutral,better understanding of how to utilize programming in context of research,Yes,18-24,Male,,White / Caucasian,
3/3/16 0:47,2016-03,I am taking this survey before coming to the workshop,Yes,Staff,,,Essig Museum,"Life science (biology, genetics)",,"Biogeography and systematics of Pacific Islands arthropods, using molecular phylogenics, morphology, and ecology. I also glean literature records for meta analyses and syntheses of taxa.",Windows,Yes,Weekly,Access,Excel or other spreadsheet program,,,,,MATLAB,,the command line (shell),,,"Yes, I have data but I haven't started analyzing it yet.",Satisfied,Satisfied,Strongly agree,Agree,Agree,Agree,Get a better intuitive understanding of general R and Python scripting and tools. Find ways to improve my current scripts.,Yes,45-54,Male,,White / Caucasian,
3/2/16 21:24,2016-03,I am taking this survey before coming to the workshop,Yes,Undergraduate student,,,,"Earth sciences (geology, oceanography, meterorology)",,,Apple OS,Yes,Weekly,,Excel or other spreadsheet program,,,,,MATLAB,,the command line (shell),,,I am working on generating data.,Neutral,Neutral,Agree,Agree,Agree,Agree,I want to use R to clean my datasets so I am less likely to make mistakes and easily clean additional datasets in the future,Yes,18-24,Female,,White / Caucasian,
3/2/16 21:19,2016-03,I am taking this survey before coming to the workshop,Yes,Graduate Student,,,Geological Sciences,"Life science (ecology, zoology, botany)",,I use statistical methods and the fossil record to answer biological questions. I have focused on phylogenetic methods and ecological questions. My current research focuses on understanding the processes which underlie mammal community recovery to volcanic eruptions.,Windows,Yes,Weekly,,Excel or other spreadsheet program,,,R,,MATLAB,,,,Specify 6 (Database),"Yes, and I've already done a fair bit of analysis.",Neutral,Satisfied,Agree,Strongly agree,Strongly agree,Agree,"I'm hoping to learn a few ways to create more efficient code. I also want to become more proficient at using SQL. I have never used OpenRefine before, so I am hoping to learn the basics of that program.",Yes,25-34,Male,,White / Caucasian,
3/2/16 20:56,2016-03,I am taking this survey before coming to the workshop,Yes,Undergraduate student,,,Geological Sciences,"Life science (ecology, zoology, botany)",,I am researching influences on mammal diversity changes throughout the US. ,Windows,Yes,Several times a year,,Excel or other spreadsheet program,,,,,,,,,,"Yes, and I've already done a fair bit of analysis.",Unsatisfied,Unsatisfied,Strongly agree,Strongly agree,Strongly agree,Strongly agree,"I hope to come away with a set of skills that I can implement in graduate school, as well as an understanding of what skills I need to work on and how to accomplish that. ",Yes,18-24,Female,,White / Caucasian,
7/15/16 15:03,2016-07,I am taking this survey before coming to the workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/16 9:12,2016-04,I am taking this survey before coming to the workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/16 19:40,2016-03,I am taking this survey before coming to the workshop,Yes,Graduate Student,,,Integrative Biology,Other (please specify),Marine Ecology,"I am studying the seasonal variation in green tide forming algae in San Francisco Bay by tracking adults, recruitment and reproductive propagules.  I'm interested in testing the relative importance of seasonal changes in environmental factors (temperature, salinity, irradiance as PAR, nutrients and daylength) and herbivory in successful recruitment of these algae.",Apple OS,Not sure,Monthly,,Excel or other spreadsheet program,,,,,MATLAB,,,,,"Yes, and I've already done a fair bit of analysis.",Unsatisfied,Unsatisfied,Strongly agree,Strongly agree,Strongly agree,Neutral,"A more time efficient way to go from data entry, checking for errors and then prepping for statistical analysis and figure generating in R. minimizing accidental changes in the original data once it has been checked for errors.",Yes,35-44,Female,,Hispanic or Latino,
3/2/16 17:34,2016-03,I am taking this survey before coming to the workshop,Yes,Staff,,,UC Museum of Paleontology,Other (please specify),Paleontology,"I manage the invertebrate fossil collection of the UCMP, which includes cataloging specimens and making this data available online through our database other aggregators (i.e. iDigBio, Encyclopedia of Life). ",Apple OS,Yes,I have never programmed,,Excel or other spreadsheet program,,,,,,,,,,"Yes, I have data but I haven't started analyzing it yet.",Unsatisfied,Neutral,Strongly agree,Strongly agree,Neutral,Neutral,"How to organize and archive cataloging spreadsheets. How to use web services via OpenRefine or ROpenSci to check cataloged data against APIs such as Macrostrat (https://macrostrat.org/), paleobiology database (https://paleobiodb.org/data1.2/), WORMS (http://iphylo.org/~rpage/phyloinformatics/services/reconciliation_worms.php) and GBIF (http://iphylo.org/~rpage/phyloinformatics/services/reconciliation_gbif.php).",Yes,25-34,Female,,White / Caucasian,
3/2/16 17:20,2016-03,I am taking this survey before coming to the workshop,Yes,Staff,,,Biology,"Life science (biology, genetics)",,"Don't do research.  Responsible for training, outreach, documentation and community building.",Apple OS,No,Monthly,,Excel or other spreadsheet program,,,,Python,,,,,,I do not have data yet.,Satisfied,Very satisfied,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,,Yes,45-54,Male,,White / Caucasian,
3/2/16 17:16,2016-03,I am taking this survey before coming to the workshop,No,Faculty,,,"Biotech/Bioservices Center, microbiome sequencing core","Life science (ecology, zoology, botany)",,microbial community analysis based on 16S amplicon sequencing,Linux,Not sure,Daily,Access,Excel or other spreadsheet program,,,,,MATLAB,,,,have a mysql database but need to learn to use it better,"Yes, and I've already done a fair bit of analysis.",Unsatisfied,Satisfied,Strongly agree,Strongly agree,Strongly agree,Strongly agree,SQL!!! I won't be able to attend the entire session but really want to see your incorporation of SQL and R,Yes,35-44,Female,,White / Caucasian,
3/2/16 16:35,2016-03,I am taking this survey before coming to the workshop,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/16 16:18,2016-03,I am taking this survey before coming to the workshop,Yes,Graduate Student,,,neurobiology,"Life science (biology, genetics)",,histological damage from repeated concussions,Apple OS,Not sure,Several times a year,,Excel or other spreadsheet program,,,,,,,,,,"Yes, I have data but I haven't started analyzing it yet.",Unsatisfied,Not sure,Agree,Strongly agree,Agree,Neutral,,Yes,35-44,Female,,White / Caucasian,
3/2/16 16:04,2016-03,I am taking this survey before coming to the workshop,Yes,Graduate Student,,,Integrative Biology,"Life science (ecology, zoology, botany)",,Evolution of growth rates through time as related to body size increase.,Windows,Not sure,Several times a year,,Excel or other spreadsheet program,,,,,MATLAB,,,,,I do not have data yet.,Unsatisfied,Unsatisfied,Strongly agree,Strongly agree,Strongly agree,Disagree,I want to learn and become more comfortable with the tools that will allow me to move into other more quantitative areas of research.,Yes,25-34,Male,,White / Caucasian,
3/2/16 16:09,2016-03,I am taking this survey before coming to the workshop,Yes,Industry,,,Lake Management,"Life science (ecology, zoology, botany)",,I work for a company that monitors freshwater lakes. We gather and analyze large amounts of data for the purpose of determining water quality and best management practices.,Apple OS,Yes,I have never programmed,,Excel or other spreadsheet program,,,,,,,,,,"Yes, I have data but I haven't started analyzing it yet.",Unsatisfied,Unsatisfied,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,How to organize data so that it can be used in R and how to create maps using R.,Yes,18-24,Female,,White / Caucasian,
3/2/16 15:27,2016-03,I am taking this survey before coming to the workshop,Yes,Staff,,,Library and Connecticut State Data Center,Other (please specify),Demographic data,Using Census and other federal population and demographic data sets in conjunction with visualization and analysis projects.,Windows,No,I have never programmed,,Excel or other spreadsheet program,,,,,,,,,,"Yes, and I've already done a fair bit of analysis.",Unsatisfied,Unsatisfied,Agree,Agree,Agree,Agree,An introduction to the tools and a practical strategy for learning more!,Yes,45-54,Male,,White / Caucasian,
3/2/16 14:54,2016-03,I am taking this survey before coming to the workshop,Yes,Staff,,,Library,Other (please specify),Library and Info. Science,Systems Librarian.,Apple OS,No,Several times a year,Access,Excel or other spreadsheet program,,,,,,,,,,I do not have data yet.,Not sure,Not sure,Agree,Agree,Agree,Disagree,exposure to programming languages I am not familiar with and how it can be used to manipulate data,Yes,45-54,Male,,White / Caucasian,
3/2/16 14:31,2016-03,I am taking this survey before coming to the workshop,Yes,Industry,,,Lake Management,"Life science (ecology, zoology, botany)",,"I am interested in how physical, chemical, and biological factors combine to influence water quality and ecosystem functioning in lake ecosystems and what can be done to restore or enhance water quality. My company conducts a lot of long term monitoring of lakes in the greater New England area so we have a lot of data and I am looking for a better way to organize and analyze that data. ",Apple OS,Yes,Less than once a year,,Excel or other spreadsheet program,,,,,,,,,,"Yes, I have data but I haven't started analyzing it yet.",Unsatisfied,Unsatisfied,Strongly agree,Strongly agree,Strongly agree,Neutral,Ideally I would love to learn the best way to organize the vast quantities of data I have already and get some practice graphing and representing that data in different ways. ,Yes,25-34,Female,,White / Caucasian,
3/2/16 12:07,2016-03,I am taking this survey before coming to the workshop,Yes,Undergraduate student,,,Integrative Biology,"Life science (ecology, zoology, botany)",,Vertebrate paleontology; functional morphology ,Apple OS,Yes,Less than once a year,,Excel or other spreadsheet program,,,,,,,,,,"Yes, I have data but I haven't started analyzing it yet.",Unsatisfied,Unsatisfied,Strongly agree,Strongly agree,Strongly agree,Neutral,,Yes,18-24,Female,,White / Caucasian,
3/1/16 18:30,2016-03,I am taking this survey before coming to the workshop,Yes,Graduate Student,,,Energy and resources group,"Engineering (civil, mechanical, chemical)",,I'm researching generation expansion planning models. I will work with the Switch model developed at Berkeley on uncertainty topics and maybe improving and updating its Chile database.,Windows,No,Monthly,,Excel or other spreadsheet program,,,,,,,,,,I do not have data yet.,Unsatisfied,Not applicable,Strongly agree,Strongly agree,Strongly agree,Neutral,"I want to learn to work with databases amd organizing data through code, rather than Excel spreadsheets.",Yes,18-24,Male,,Hispanic or Latino,
3/1/16 16:10,2016-03,I am taking this survey before coming to the workshop,Yes,Graduate Student,,,Integrative Biology,"Life science (ecology, zoology, botany)",,"I work on phylogenetics and taxonomy of echinoderms, and I'm also very interested in morphological evolution and diversity dynamics through time.",Windows,Yes,Less than once a year,,Excel or other spreadsheet program,,,,,,,,,"Phylogenetic software (Mesquite, PAUP and TNT)",I am working on generating data.,Unsatisfied,Unsatisfied,Strongly agree,Strongly agree,Agree,Neutral,I want to learn how to be more efficient while managing the data i get from my research.,Yes,25-34,Female,,Hispanic or Latino,
3/1/16 15:08,2016-03,I am taking this survey before coming to the workshop,Yes,Industry,,,Data Curation (usually biological assay data),"Life science (biology, genetics)",,"I work in the data curation team for a pharma company.  Typically I work on annotating assays using controlled vocabularies, and also tried to assist informaticians with research questions",Windows,Yes,Weekly,,Excel or other spreadsheet program,,,,,,,the command line (shell),,"Spotfire, a bit of RDF",I do not have data yet.,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Get an general introduction to R and other data analysis tools,Yes,35-44,Female,,Asian / Pacific Islander,
3/1/16 10:44,2016-03,I am taking this survey before coming to the workshop,Yes,Staff,,,UCMP,Other (please specify),"Life sciences (ecology & zoology) and earth sciences (geology, paleoclimatology)","I study the history of life on earth and try to elucidate the pattern, processes, and mechanisms by which change in communities happens over geologic time scales. ",Windows,Yes,Weekly,,Excel or other spreadsheet program,,,R,,MATLAB,,,,,"Yes, and I've already done a fair bit of analysis.",Neutral,Neutral,Agree,Neutral,Agree,Neutral,"I hope to learn something to some reasonable level of proficiency, rather than simply be exposed to lots of things without getting an opportunity to learn any of them properly.",Yes,45-54,Female,,White / Caucasian,
5/23/16 12:10,2016-05,I am taking this survey before coming to the workshop,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,
2/29/16 12:07,2016-02,I am taking this survey before coming to the workshop,Yes,Staff,,,Library & Technology Services,Other (please specify),library science and data management,"I am a science librarian supporting students and researchers in many disciplines.  One of the emerging areas within research is data management, particularly as it applies to data integrity, sharing, and visualization.  I hope this workshop will improve my own skills in these areas and knowledge of options to better support my patrons.",Windows,Yes,Less than once a year,,Excel or other spreadsheet program,,,,,,,,,,I am working on generating data.,Unsatisfied,Unsatisfied,Strongly agree,Agree,Agree,Agree,I most hope to achieve a greater understanding of the comparative strengths and weaknesses of the languages and tools we will be learning.  When should I use R vs. python?  Will there be a point when I use tableau for all charts and graphs or will I still rely on Excel for quick or simple things?  And the proficiency to make the best use of the options out there.  ,Yes,25-34,Female,,White / Caucasian,
